cvegeo,intralinks,size,grado,fuerza,longitude,latitude
0901600011014,"",75,158,279,-99.19923800028033,19.41689509995772
0901700011242,15.0,136,63,97,-99.08868206037303,19.41144313494931
1307600010114,"",4,1,1,-99.34814226147512,20.051571791467225
1500200150444,"",13,12,15,-98.98067242236257,19.59992625412687
1501300011624,"",21,13,13,-99.26928084987608,19.595450184959617
1501300011658,"",39,24,35,-99.24644756483059,19.596837140209278
1502500102430,"",14,14,16,-98.95508398494705,19.19813264531573
1503100010107,166.0,322,146,263,-98.9634899497092,19.432785965055626
1503900010586,1.0,56,123,455,-98.93632606659558,19.32184914303437
1505700012400,21.0,91,70,100,-99.2725947223816,19.484752178896624
1505700012434,30.0,64,42,105,-99.29800847545121,19.445895370877153
1509200010085,"",1,2,2,-98.86604920544218,19.67781072523743
1509900521864,"",24,74,83,-98.88066844527022,19.46653830008747
1510400010035,16.0,122,56,102,-99.19434029965862,19.57880968476418
1510400010251,33.0,146,111,169,-99.19103714535132,19.550077370377807
1510400010425,14.0,70,29,38,-99.18799492989609,19.537820914834512
151040001075A,9.0,116,79,106,-99.22494861512574,19.52447175985524
1510400011724,1.0,17,8,18,-99.16707661498924,19.56001128485827
1510600754140,0.0,0,0,0,-99.61622158245905,19.31443809776235
151061451,1.0,8,7,13,-99.7064187796253,19.16250756989716
1512100010233,"",56,74,110,-99.2137245149669,19.665858589979898
1512100011443,"",13,31,79,-99.2070495552396,19.65056690494192
1512100011602,1.0,36,46,94,-99.20358691019531,19.641202155002922
0900200010345,28.0,199,86,123,-99.17781200992269,19.48130460000462
090020001074A,12.0,100,48,71,-99.16462482464192,19.469936405233213
0900500011256,17.0,234,250,389,-99.13512698524053,19.482583354980825
0900700010021,81.0,375,240,566,-99.05636952937759,19.39273278498329
0900700011509,29.0,186,146,235,-99.03803661500513,19.352732764999505
0900700011852,70.0,214,109,189,-99.10454630018941,19.32821072816568
0900700012723,18.0,99,74,107,-98.98229955572916,19.345743818334157
0900700012884,60.0,195,114,245,-99.05443936495318,19.336818020122156
0900700014537,2.0,21,16,26,-99.05224375522147,19.375378149676646
0900700015198,47.0,197,127,191,-99.05269962997282,19.369363084607365
0900700015291,43.0,123,87,213,-99.00420241986504,19.34771235983677
0900700015747,43.0,66,45,172,-99.0071663849595,19.375536675050295
0901400010435,52.0,294,171,229,-99.15073702971682,19.386321335267688
0901700010282,4.0,122,42,49,-99.10649570036836,19.442331429895113
13022001A,0.0,0,0,0,-98.63754545010026,20.05268761553013
1304800011264,"",1,1,1,-98.77902630019018,20.03919582219762
1305100270967,"",1,18,20,-98.72338951827517,20.053034740241756
1306900420660,"",30,133,192,-98.93893884706765,19.85806375233705
1308301330354,0.0,0,0,0,-98.79390828319885,20.017859161717553
1500200150641,25.0,92,65,170,-98.98986024022548,19.587930440471602
1501300010734,19.0,103,39,64,-99.21531499994583,19.59674612545837
1501300011643,"",29,20,25,-99.2459083101574,19.59991494982526
1503300011186,15.0,115,88,116,-99.04098317489141,19.498120829879596
1503300012080,39.0,150,82,180,-99.02112427993839,19.546636745028547
1503300013430,8.0,95,23,26,-99.06551502023169,19.55488821560094
150350106,"",7,5,5,-99.27541207493582,19.796493970401805
1505700011262,11.0,100,79,186,-99.23126793981531,19.503435759919068
150570001267A,18.0,166,79,156,-99.28677939992797,19.457368355563467
150580001012A,140.0,174,149,708,-99.05849043962877,19.48366831065976
1505800010280,376.0,285,169,540,-99.04404447812753,19.433537774355266
1505800011039,46.0,190,120,309,-98.99750479992895,19.388179343238054
1506000820946,"",6,10,10,-99.34904577032172,19.617837909982484
1506700150275,"",8,5,7,-99.55771959420738,19.42489645993699
1507000401476,0.0,0,0,0,-98.93112139480692,19.34373211526826
1510400011866,34.0,115,88,141,-99.19906092952652,19.515998951020713
1510600664687,"",1,8,20,-99.64466528477952,19.340925995261884
1510600722178,"",33,112,792,-99.59432015509415,19.345250624571854
151060188505A,"",3,1,3,-99.59975665481848,19.386060409084706
1512200010226,"",61,50,85,-98.93385519989059,19.26874128555613
1512200010870,12.0,64,22,32,-98.94238387512496,19.31595036988373
0900300011181,30.0,177,73,94,-99.10960077496432,19.311564790358304
090050001014A,25.0,151,101,205,-99.15524446998128,19.54819692495984
0900500010192,14.0,139,75,142,-99.14332688485365,19.54047268978029
0900700012085,26.0,246,183,418,-99.07963496520017,19.3087641198716
0900700015041,37.0,116,68,111,-98.97882904521666,19.33610798478668
0900700015925,37.0,156,96,180,-99.08504167009032,19.32853192054749
0901000011843,89.0,407,201,336,-99.23761284481242,19.3417015306233
0901200010074,11.0,140,64,73,-99.19229680718216,19.299481465004632
0901200010479,15.0,64,33,104,-99.12782814967917,19.29391023984499
0901500010339,25.0,182,100,168,-99.1324842352601,19.450144094976245
0901700010386,8.0,54,27,37,-99.11022231972832,19.439814004642933
0901700010935,9.0,117,49,61,-99.11162268538239,19.416709785610482
090170001105A,24.0,127,74,194,-99.12314720000529,19.41586510481229
1501000010198,0.0,0,0,0,-99.17717342487715,19.977671540192812
1501300011179,3.0,58,79,114,-99.2409168098125,19.5995091249249
1502500211644,"",7,6,6,-98.81759722291469,19.253541664634497
1503100010747,78.0,310,330,929,-98.97514808980756,19.438104685145568
1503300011487,2.0,83,144,457,-99.00852945503101,19.602644944863535
1503300013799,"",15,33,108,-99.06910447997953,19.61188241979965
1503700710187,13.0,198,89,204,-99.27257803534118,19.410018584896243
1504500010278,"",1,2,2,-99.54127428991563,19.946178745161234
1505700010616,85.0,301,118,341,-99.27614262920528,19.496451890033185
1505700011402,13.0,188,66,85,-99.26614073363206,19.473686257962918
1505700012256,21.0,165,51,89,-99.28671326482288,19.448014254813092
1506000010880,0.0,0,0,0,-99.31854582482737,19.644210344981637
1506000011130,1.0,44,11,11,-99.29556563003355,19.594822309956314
150600082097A,0.0,0,0,0,-99.3539655134341,19.61165188638063
1508100191376,"",25,10,14,-99.01505917400769,19.66124014502254
1509500010477,0.0,0,0,0,-99.2202904197573,19.739445155690007
1510800140570,1.0,57,74,107,-99.14401795602284,19.66199384482728
1510900681824,2.0,47,35,76,-99.12885324510634,19.64195758995261
1512100010680,10.0,61,77,110,-99.196823145192,19.593248185319506
1512100010905,"",7,14,33,-99.21051165495592,19.682427575176128
1512100011354,0.0,0,0,0,-99.21004429460595,19.615725427383026
0900300010111,20.0,86,56,84,-99.1770109550501,19.348819870104705
0900300011393,30.0,79,50,65,-99.11082445495956,19.319040750197217
090040335,"",16,6,6,-99.3106406147479,19.36772912524995
0900700010553,35.0,200,120,181,-99.07551501461629,19.369730530302668
0900700012780,178.0,318,359,635,-99.01158838020496,19.34316998518147
0900700013562,34.0,70,86,177,-99.04160320000588,19.38735272981847
0900700015906,21.0,136,100,195,-99.0635849849838,19.331588695234597
090080001025A,31.0,208,109,144,-99.2377554151181,19.311178889867513
0901000010718,2.0,16,4,5,-99.20835547498817,19.367612979766648
0901100010255,9.0,66,14,17,-99.00766474008165,19.28856508493437
0901100011249,20.0,176,108,194,-99.05835719007472,19.29872122505703
0901300011099,19.0,89,44,70,-99.09958433990268,19.271686615107583
0901600010336,6.0,41,17,24,-99.21294951495227,19.449252478987717
0901600010497,50.0,387,228,365,-99.1725594499742,19.44132598004869
130482671,1.0,3,2,11,-98.77650935950066,20.036455552961495
1308200030304,"",2,2,11,-98.87214943026424,19.98902499380223
1501100040034,122.0,105,92,193,-98.94656826426171,19.584311417626182
1501300010128,81.0,161,108,272,-99.2210011995671,19.566008475125003
1501600170295,"",3,1,1,-98.76860746985278,19.78446495458923
1502000010160,1.0,70,130,225,-99.09370789962797,19.638080219958525
1502500011216,"",32,33,40,-98.88642304517175,19.263814928759004
1503100011641,"",4,6,8,-98.90083281957324,19.379502985441178
1503300010991,39.0,95,27,68,-99.06792213008661,19.521031195005296
1503300012042,45.0,140,31,57,-99.03428342475118,19.560476029982947
1503300013549,157.0,334,162,518,-99.0411816098845,19.514592529607814
1503500270267,"",9,5,5,-99.23384129536541,19.83980396387502
1505800010454,77.0,341,187,312,-99.01378283447745,19.4171039518332
1505800010562,81.0,308,114,249,-99.02487550510259,19.414691660016366
1505900580199,"",4,8,8,-99.0683881109295,19.711640572691707
1506000250429,0.0,0,0,0,-99.40983743483865,19.578346450958325
1507200010059,"",1,1,1,-99.57850292981361,19.149575207865503
150810001033A,"",22,37,49,-98.96596962517566,19.704297030404433
1508100190170,1.0,27,29,37,-99.00024635507134,19.684314990039134
1509900081879,"",4,9,11,-98.90370894005531,19.537535629964747
1509900631830,"",41,49,80,-98.91130283484665,19.439901804844478
1510400011387,26.0,247,121,183,-99.10521022998168,19.526831754658925
1512200010457,"",15,3,3,-98.92880352499108,19.291198565186434
0900200010701,23.0,107,65,125,-99.18079850530037,19.464704884843332
0900300010094,42.0,152,38,40,-99.13077095841045,19.355036220170817
0900600010541,74.0,176,95,147,-99.06824948514347,19.38726869491841
0900700011142,24.0,99,25,42,-98.99781958519452,19.362223039595797
0900700011462,6.0,63,73,136,-99.05916312413144,19.345845760411855
0900700012193,12.0,72,46,65,-99.06727206014929,19.296501105212137
0900700014359,18.0,76,57,79,-99.06876831563645,19.292356794635936
0900700014749,79.0,230,128,311,-99.0499620224885,19.32185243661028
0901000011699,90.0,497,230,378,-99.2388237995047,19.331414752981516
0901700010507,16.0,83,101,119,-99.11815340967001,19.43315647016372
1307600271004,"",1,2,2,-99.33623488463857,19.993109484529057
1500200150590,"",17,25,38,-98.98638600010551,19.59664091184939
1501500010207,0.0,0,0,0,-98.77737001490914,19.033613285033027
1502000010508,"",13,4,4,-99.07983369958845,19.642569185163687
1503300012076,176.0,370,214,631,-99.01735884526015,19.551601354919146
150330001338A,13.0,146,56,70,-99.06381312997732,19.563655939812698
1503300013572,46.0,104,60,83,-99.05936648005255,19.549139625220608
1503300014053,5.0,77,17,34,-99.06916808519254,19.57776121528784
150360118,"",7,9,10,-98.98825565457136,19.91388077025715
1504300010061,"",13,5,5,-99.4249154901955,19.17856432162118
1505100010453,"",22,7,7,-99.53413248981589,19.310644417221894
1505400320794,"",11,6,7,-99.63909854004928,19.221549814832613
1505800012018,379.0,121,70,1103,-99.05258451980082,19.48856456532748
1508100250166,"",16,57,221,-98.97851962011377,19.692088214950928
150900038017A,"",5,8,8,-99.53610698572362,19.11654480561027
1510000010040,"",4,14,23,-98.9026294644753,19.59447213982788
1510400010567,8.0,48,20,32,-99.21809318987289,19.53311741504475
1510900251152,"",6,19,41,-99.08824160481392,19.682443959923457
1512100011814,"",16,19,37,-99.21051709491127,19.637312079970513
1512100012225,"",8,15,16,-99.23561678903542,19.664443101892694
0900200011080,6.0,121,72,96,-99.21405582032635,19.485337945332553
0900300010959,28.0,153,68,118,-99.10715196962798,19.31925946489427
0900400200388,1.0,26,3,3,-99.32546687445608,19.33824660037819
0900500011580,16.0,122,86,119,-99.12746877000043,19.47400481480933
0900600010217,112.0,344,107,218,-99.0605192792446,19.394793215338975
0900700010074,12.0,93,41,77,-99.04738769926298,19.38996577493885
0900700010318,51.0,136,68,187,-99.02451781414327,19.38199782979833
0900700015573,35.0,190,169,393,-99.02707965979876,19.333265584790723
0901000011769,39.0,306,150,233,-99.27136529498281,19.33747659978305
0901200011104,67.0,156,99,197,-99.17062613972138,19.277857780030153
0901300011417,42.0,89,21,36,-99.07949715154768,19.252828039862216
1305101161772,"",1,1,1,-98.75588925514457,20.060293097008277
1501300011037,14.0,136,29,42,-99.2497373550133,19.56718763031856
1502000010847,3.0,40,59,78,-99.11090429716845,19.6466975496773
1502500011767,"",2,4,4,-98.91246484489278,19.27302144280269
1502900010128,"",54,89,147,-98.90878792019521,19.406886136305378
150310001061A,82.0,184,35,89,-98.97173838005429,19.396115424868974
1503100011020,2172.0,392,247,3798,-98.96816513118881,19.44594354503444
1503100011143,"",8,1,1,-98.9346451847133,19.4436057997639
1503300010050,5.0,89,151,600,-99.02463053000074,19.607576675019924
1503300010794,9.0,29,33,53,-99.07032536462683,19.53006413983669
1503300011523,11.0,87,35,62,-99.05116651533928,19.593228230033965
1503900011457,2.0,49,50,92,-98.87280950927197,19.32493462510208
150390730,0.0,0,0,0,-98.7054961200073,19.329230100357776
150600001108A,"",45,20,25,-99.28173042494083,19.604557524897352
150600467,"",19,30,46,-99.37676752526768,19.670844399972214
150630083,"",3,21,80,-99.3578820599295,19.02183671586198
150700038118A,"",14,42,47,-98.92872034995914,19.375771685028763
1508100191253,"",21,49,59,-99.0396432386533,19.64856334490218
1508400170416,4.0,19,69,125,-98.9071718896642,19.772225130237764
1509900250669,"",6,21,34,-98.8277891997673,19.54023805495725
1510100150349,0.0,0,0,0,-99.42306848993375,19.196035890216063
1510400012116,14.0,76,42,57,-99.19003011014163,19.55903645506385
1510600012159,2.0,11,24,42,-99.63831424012682,19.2668741748334
1512100622579,"",6,3,3,-99.25597481164937,19.68820164967206
1700700011397,"",6,24,213,-99.18603471367783,18.941532908598266
0900300011285,15.0,104,54,58,-99.11526016974844,19.32615952501981
0900500010436,48.0,203,95,195,-99.16318766012841,19.52043798499826
0900700012935,78.0,218,130,312,-98.99347035006139,19.345028689848807
0901000010826,"",28,14,15,-99.19818399499381,19.366299485030353
0901000011190,22.0,226,147,184,-99.19727024482643,19.343290485002765
0901100261501,0.0,0,0,0,-98.96939528466476,19.319551681279556
0901200011015,1.0,77,26,31,-99.1717174853591,19.28208172482052
0901300011436,58.0,97,30,91,-99.09414826610902,19.22840330013917
0901400010647,12.0,244,96,124,-99.14687504993455,19.375468835276756
0901500010451,9.0,34,12,18,-99.13467109967885,19.449666929631988
0901500010536,33.0,309,181,302,-99.137353725277,19.44426759983231
0901600010020,20.0,116,70,139,-99.20194332988521,19.46558911985691
0901600010463,26.0,167,85,141,-99.19235274423036,19.443873395289273
0901700010795,2.0,45,15,15,-99.09331329560015,19.42213076042497
1306300060559,"",2,4,7,-99.28263781179255,19.94297540781181
1307600240913,"",1,2,2,-99.32954376913332,19.984769706906896
1502500010792,"",4,7,7,-98.90865691501554,19.266004299670154
1503100010802,55.0,212,112,184,-98.9602261798289,19.441608169807928
1503100011016,16.0,144,50,73,-98.97452781504268,19.44465040004229
1503100011317,4.0,55,54,102,-98.93391678014456,19.404470159900605
1503300013394,5.0,58,8,8,-99.06695354978136,19.561337544998302
150340077,0.0,0,0,0,-98.75405017512841,18.95840989509678
1503700190651,21.0,94,34,171,-99.33387426060628,19.402624650480846
1505400010281,"",3,3,3,-99.59931121513726,19.259792790012096
1505700010635,64.0,323,143,230,-99.25989684477841,19.496979350326015
1505700010940,108.0,380,280,579,-99.26477540017757,19.439790759992256
1505700011934,48.0,147,141,333,-99.2491322999417,19.460423664945104
150810019108A,"",23,81,103,-98.97214181787267,19.67060886012507
1509500730458,"",1,1,1,-99.23236840993496,19.770541424952626
1510400011160,42.0,199,109,217,-99.12050719024961,19.544327414824842
1510400012027,68.0,162,96,195,-99.17939688972632,19.544426705066236
151220001025A,122.0,242,72,131,-98.957815485131,19.27270933979321
1512200010796,45.0,96,34,72,-98.94203322989611,19.2988271754053
170070001044A,0.0,0,0,0,-99.22388440039116,18.967792191961756
170070125158A,"",8,13,29,-99.26769924455272,18.962236550382524
0900500011877,298.0,214,127,901,-99.10089485990378,19.468014500053727
0900500012362,7.0,91,55,139,-99.06689248007777,19.456826820238373
0900700012102,24.0,127,56,94,-99.06890093998689,19.31024469983308
0900700013863,24.0,127,98,167,-99.04580562185393,19.338695870336544
0901000011951,13.0,167,93,118,-99.22056263513451,19.38254137461351
0901100010804,"",9,1,1,-98.99856905592813,19.297233824301852
0901200011941,1.0,47,17,20,-99.11634460497666,19.29562479511915
0901300011370,41.0,124,31,48,-99.0756047199943,19.249359829901472
0901400011024,23.0,193,123,154,-99.14118816005572,19.360600329597673
0901600010961,4.0,73,43,51,-99.21257053019042,19.420055095132675
0901700011153,"",48,41,95,-99.09777182906178,19.41923072439882
1500200150270,1.0,26,58,106,-98.90807456001595,19.61423853480273
1501200010050,"",3,15,38,-99.49101578982703,19.17617152481487
1501300011592,2.0,16,5,6,-99.29654848533976,19.563492570077322
1502500011841,"",13,19,31,-98.89851062485398,19.2820280898772
1503300012748,1.0,29,27,70,-98.98697085972378,19.635830133382115
150570001178A,14.0,108,55,105,-99.27111351520765,19.44814980014914
1505800011236,58.0,254,103,176,-99.03459943480738,19.39497132489865
150590076,"",73,52,68,-99.08113185988157,19.72644324045576
150670114,"",7,7,8,-99.53897821493877,19.461958989911466
1507600010062,4.0,47,38,66,-99.53782048029902,19.276951449715312
1510000020074,"",9,1,1,-98.94286797003423,19.592211535785395
1510400011315,72.0,176,95,240,-99.1222502102257,19.533754800083926
1510400011940,81.0,223,114,171,-99.20402521497041,19.520797724994097
1510600754155,"",16,17,28,-99.6133241803389,19.31597078492075
1510600754206,"",12,19,26,-99.61662486326614,19.308155699966285
1510602354507,"",22,29,41,-99.59637499025584,19.355518134656897
1510900030050,5.0,54,53,81,-99.16746018026092,19.602713415035776
1510900251186,"",21,8,9,-99.08206657482022,19.667636970130538
1512100012333,1.0,26,36,53,-99.21123639515892,19.619450999830363
0900300011548,"",33,26,26,-99.17517808931535,19.308843810358205
0900500011773,63.0,224,134,318,-99.12548388024709,19.46446108837504
0900500012682,48.0,184,75,181,-99.08892460024846,19.505626040285833
0900700011104,161.0,328,136,353,-99.02491181524783,19.356353180021834
0900700013064,51.0,263,201,463,-99.03998590009948,19.329745788719187
0900700014880,111.0,233,151,339,-98.9994973601539,19.337063345141736
0900700015395,8.0,91,57,71,-99.04486004367556,19.314294515841226
090090017037A,18.0,119,109,158,-99.00189828517694,19.199361514566263
0901000012042,30.0,160,92,138,-99.2540438648733,19.327017065182126
0901300010160,26.0,174,113,199,-99.11912567485433,19.26248278483453
0901300011169,120.0,371,93,188,-99.06466718520588,19.24437122065159
0901500010485,67.0,494,236,519,-99.15536708467062,19.448458684995746
090170001137A,23.0,82,47,83,-99.10305622023935,19.413143234808594
130510078165A,"",6,7,14,-98.75721976459802,20.05488524131055
1501100290284,12.0,57,48,167,-98.97227170976974,19.586346554725257
1502500012055,"",27,73,84,-98.89363063965064,19.28071339029559
1505700011633,18.0,107,84,276,-99.27492280983964,19.467586900301292
150580001119A,46.0,199,124,191,-99.04386157512242,19.400275614937794
1505800011486,103.0,270,104,214,-99.01334112990948,19.383652825235885
1506200200048,"",2,1,1,-99.41637683910932,19.2653425298565
1510600704808,"",5,8,9,-99.63811404998056,19.248035314785085
1512200011154,"",49,37,51,-98.93349427738553,19.26841075033255
1700700010825,1.0,5,2,2,-99.19130223112029,18.949708708562383
1702700010048,0.0,0,0,0,-98.92369111532238,18.987204865341887
0900200010449,19.0,109,84,141,-99.20172134021922,19.480740314840503
0900300010164,15.0,191,95,119,-99.14368654001086,19.345285595266144
0900400010195,2755.0,914,366,1191,-99.25808685520472,19.384859515420438
0900500010296,6.0,109,51,94,-99.1494768201404,19.52678917000089
0900500011241,5.0,37,8,11,-99.14595878469547,19.48321797989462
0900700011335,0.0,0,0,0,-99.00076514931558,19.356973214938243
090070001166A,33.0,139,78,118,-99.04436638986681,19.344219190164928
0900700013204,27.0,263,169,378,-99.03712484496549,19.329510740130672
0900700013401,168.0,336,164,362,-99.03742280476715,19.32422167998508
090070001547A,19.0,173,163,304,-99.05667606495254,19.379276400272325
0901200011655,143.0,72,36,126,-99.16247958652502,19.22920278900761
0901200012009,32.0,270,129,229,-99.1671772146627,19.261787269744843
0901200192460,10.0,55,12,17,-99.17757558525551,19.13678430001767
0901600011122,66.0,105,70,219,-99.19527278535851,19.40872096512424
0901700010140,466.0,829,546,4474,-99.07004625974676,19.433571142951187
0901700010206,25.0,89,50,68,-99.10499260514914,19.44585558486154
090170001030A,104.0,190,83,172,-99.09795332513664,19.442919769913274
1301300100222,"",6,2,2,-99.24273804980078,20.023635485876213
1304800012046,"",5,6,8,-98.77411160070295,20.048102820824866
1501100010142,1.0,8,3,6,-98.9229335445485,19.557988265539148
1502000010616,"",21,12,22,-99.08670662992216,19.6424661047988
15026008A,0.0,0,0,0,-99.64113602488655,19.86959863002898
150330001224A,17.0,130,33,38,-99.08021033541362,19.550241430073555
1503300013375,4.0,74,7,7,-99.05942941980051,19.56779775989314
1503700710524,9.0,92,25,30,-99.275569714831,19.417990475375827
1506000011215,"",7,3,4,-99.2914911459084,19.651518525354852
1507600010202,"",8,13,23,-99.52343885955173,19.254980750172678
1508100010467,0.0,0,0,0,-98.97783141457319,19.710713184922206
1508700010070,"",8,37,185,-99.59499896711637,19.4684995777567
1509200010189,"",12,13,13,-98.8776374248184,19.686985150204613
1509500010119,"",8,4,4,-99.22876714992714,19.726025350156107
1510300050292,"",2,4,6,-98.75946600914719,19.20396465041648
1510400010088,127.0,236,74,139,-99.20748992481091,19.565748484934566
1510400010478,28.0,141,47,55,-99.23313091498804,19.534519959686477
151040001214A,5.0,36,9,9,-99.18251956966682,19.523221314833975
1512100010591,1.0,42,6,6,-99.18984180925206,19.58915901494811
1512100010873,"",19,32,56,-99.20667175516982,19.68359135499942
1512100622598,"",4,13,16,-99.25311023833942,19.678973770460644
1512200011192,"",10,9,9,-98.9312315846807,19.268340563275284
0900200010909,21.0,87,29,39,-99.17074440534354,19.472926664607467
0900500011186,95.0,248,166,472,-99.08872279457458,19.492632140382682
0900500013426,5.0,58,10,12,-99.13462416977222,19.536999974960118
0900700010750,77.0,350,263,660,-99.08692760934446,19.366073294885602
0900700010888,15.0,129,43,54,-98.99455293372219,19.3686501844594
0900700015215,99.0,267,147,324,-99.08036349890688,19.330800821735277
0901000011519,42.0,212,92,218,-99.21645830014683,19.38082771519543
0901100010382,5.0,54,19,26,-98.99921346986228,19.274549184921625
0901500010428,4.0,48,32,41,-99.13952188525911,19.4515893146078
0901600011368,3.0,54,162,211,-99.21834598444843,19.43498638506844
1306900440694,"",6,15,18,-98.96228473871899,19.875005845842207
1501100040157,"",14,8,11,-98.94181342496819,19.58536720840922
1501300011817,"",24,7,7,-99.23748335985476,19.60642763549825
1502500011752,"",1,20,20,-98.9007097198916,19.252182684688933
1502500161112,"",8,3,5,-98.92095029474766,19.23017449863209
1503100010836,8.0,46,31,55,-98.94496714467499,19.39091597597311
1503300010582,83.0,322,240,451,-99.04751758974035,19.541871975150862
1503300011063,130.0,326,253,649,-99.0628425852936,19.511191609666835
1503300013182,113.0,249,173,373,-99.01731074031844,19.526835600096234
1503300013746,17.0,98,32,42,-99.0924356445887,19.560712620076572
1503300014782,3.0,62,6,7,-99.0797952852449,19.54382651490625
1503700240609,"",3,3,3,-99.38288762399866,19.38809767066288
1505300010072,"",10,2,4,-99.13967512953897,19.695161284898685
1505700011968,53.0,261,137,415,-99.2742652244312,19.492067405464525
1505800010416,72.0,199,107,177,-99.03703654469726,19.421673064707086
150630079,"",3,47,52,-99.43178077414834,19.056191979793674
15095034A,"",2,13,13,-99.25362494037448,19.740711065289737
1510400010393,16.0,141,57,101,-99.19853094017115,19.539862420248163
1510600904297,1.0,22,20,31,-99.58989843524205,19.30579535221686
15106131A,1.0,20,74,170,-99.64093630036709,19.38549395704343
1700700751611,"",4,1,1,-99.18626189872542,18.979319735174236
0900300011533,"",4,2,2,-99.17801052480363,19.307585758590275
0900500011294,84.0,263,145,263,-99.10455427004894,19.48618464508228
0900500012714,9.0,69,40,43,-99.05564764502438,19.45687096497179
0900500013290,44.0,183,110,216,-99.15112188989613,19.5198172697872
090070001084A,58.0,287,180,577,-99.01345410480849,19.360918255176813
0900700012649,36.0,158,102,263,-98.99205713512364,19.35312061982527
0900900360242,3.0,72,13,13,-98.99537754170302,19.170861084955547
0901000010629,20.0,143,155,221,-99.19701692490769,19.37296337514583
0901100010626,30.0,149,81,120,-99.05196098964745,19.296307609697447
0901400010492,44.0,181,180,259,-99.14079090483614,19.383940750022518
1301000020362,0.0,0,0,0,-99.24064901131624,20.05108094586816
1501100290320,2.0,16,13,39,-98.96780011028449,19.59156964004113
1501600160204,4.0,6,16,75,-98.74349145626735,19.847255389891323
1502000010067,"",60,132,173,-99.09686340988286,19.65763335017957
1502500051108,"",6,3,4,-98.85826262843628,19.253749414961277
150330001135A,"",27,71,148,-99.00150006971757,19.62896992997987
1503500300430,"",22,29,31,-99.26162390011646,19.841497414947973
1503900120779,"",34,38,49,-98.85017986949087,19.342209715805076
1507500010046,"",7,41,301,-98.82935183978572,19.698107024909774
151090003128A,65.0,224,93,191,-99.16959222990266,19.58281362017793
151090003174A,"",16,11,21,-99.18405000500378,19.609502729722237
151090068060A,"",13,13,20,-99.13851658509714,19.62750950021868
1512200010476,1.0,32,65,81,-98.92920376996277,19.283332819912385
090020001010A,5.0,114,43,59,-99.20287881481934,19.50654513704876
0900500012057,50.0,106,91,221,-99.11509828524146,19.465790314906755
0900500012108,35.0,147,83,165,-99.10227195007982,19.460169490191944
0900700014062,30.0,122,67,101,-99.0628965899036,19.32636764498625
0900700014791,11.0,62,47,77,-99.07669869938402,19.359724562109484
0901100010433,14.0,96,22,30,-99.00573126488275,19.27173870017237
0901100211022,7.0,63,28,34,-98.98880193988006,19.231328845319123
0901200010144,4.0,92,53,80,-99.1718056000751,19.295266485156077
0901400010789,20.0,133,56,104,-99.14529598981008,19.371054595187896
0901500010625,1.0,57,15,15,-99.14495831979613,19.438996960259786
0901600010270,126.0,394,222,432,-99.18818781512232,19.450951474995154
0901700010210,59.0,445,137,194,-99.1235715199384,19.447229239934316
1501300010645,7.0,30,7,7,-99.26097503523354,19.590898729703817
1502200010112,0.0,0,0,0,-98.86144746999264,19.23643278422267
150240001023A,"",28,18,23,-99.16743169029121,19.67122931022051
150330001320A,112.0,313,236,840,-99.02686838533543,19.50758182031218
150370018044A,7.0,54,23,23,-99.3097545089696,19.398918725742114
150500001009A,"",5,1,1,-98.87828932471885,19.106749230166375
1505700011703,23.0,128,62,101,-99.26257404537839,19.463915530836246
1505700012078,28.0,151,73,155,-99.28252977968157,19.46374290706236
1505800010204,80.0,297,165,461,-99.05769258466228,19.46981933548704
1505800011310,238.0,193,75,178,-99.00665727510156,19.382849507628883
1505800012126,38.0,119,69,137,-98.98806438674521,19.41908790679241
150700251,1.0,68,92,137,-98.9225073045117,19.35999096036513
1508100191249,"",2,2,2,-99.023321797741,19.68613002967222
150920066,"",43,65,118,-98.88851480469783,19.70424437023915
1509900010832,"",17,4,5,-98.87313002018567,19.509777455308793
1510400011264,16.0,70,71,153,-99.11664192995892,19.536724400006946
1512000130397,0.0,0,0,0,-99.09871598474635,19.866427500197425
1512100010939,"",10,6,6,-99.21078363004952,19.62906935514104
0900500013303,3.0,77,62,112,-99.14634871491324,19.519453920307225
0900700014024,72.0,315,178,403,-99.09639810434972,19.337383926086176
0900700014274,21.0,156,78,158,-98.97748059983851,19.32661313486716
0900800010067,1.0,8,4,4,-99.21911488518955,19.33169571032898
090090011051A,6.0,44,40,239,-98.9843506363869,19.207791773230362
0901000010597,40.0,197,110,166,-99.20837664492049,19.37456658016751
0901400010083,13.0,242,89,128,-99.15304413492764,19.395844140116697
0901700010653,6.0,161,82,270,-99.09931537006787,19.430389499846925
1501300010433,38.0,299,138,207,-99.25650643994129,19.524431884925285
1501300011709,3.0,15,2,2,-99.30589658969984,19.58521075515082
1503300010898,317.0,79,56,472,-99.0721956700633,19.524628450081536
1503700710543,23.0,259,79,123,-99.28746187524172,19.407516015013556
1503900010872,"",7,26,42,-98.89699445513236,19.33371271534078
1503900011921,1.0,27,11,14,-98.89182097010307,19.315404074709228
1503900122296,0.0,0,0,0,-98.84351469464936,19.342478170139138
1504300010076,"",6,5,5,-99.41514408493316,19.184103289930626
1505100240398,"",10,8,10,-99.50818601501777,19.262614699934474
1505400491190,"",10,12,15,-99.59605314487834,19.26110518521515
1505800010488,300.0,383,157,374,-98.99591273341596,19.41354415565609
1505800012022,27.0,105,67,84,-99.04740018507516,19.489983209649893
